"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Egg ZH","Nein zur Kostenbremse-Initiative in Egg mit 66,4 Prozent Ablehnung. Egg hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Egg (ZH)","A Egg, les habitants disent non à 66,4 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Egg a rejeté l'initiative, tout comme son canton.","Egg ZH","Nel comune di Egg, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,4 per cento di voti contrari. Egg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Fällanden ZH","In Fällanden hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,4 Prozent verworfen. Fällanden hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Fällanden (ZH)","A Fällanden, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 65,4 pour cent des voix. Fällanden a rejeté l'initiative, tout comme son canton.","Fällanden ZH","A Fällanden gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 65,4 per cento di voti a sfavore. Fällanden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Greifensee ZH","Nein zur Kostenbremse-Initiative in Greifensee mit 66 Prozent Ablehnung. Greifensee hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Greifensee (ZH)","A Greifensee, les habitants disent non à 66 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Greifensee a rejeté l'initiative, tout comme son canton.","Greifensee ZH","Nel comune di Greifensee, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66 per cento di voti contrari. Greifensee ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Maur ZH","72,5 Prozent der Stimmbürgerinnen und Stimmbürger von Maur sagen Nein zur Kostenbremse-Initiative. Maur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Maur (ZH)","Les habitants de Maur s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 72,5 pour cent de non. Maur a rejeté l'initiative, tout comme son canton.","Maur ZH","Gli abitanti di Maur hanno respinto l'iniziativa per un freno ai costi del Centro con il 72,5 per cento di ""no"". Maur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mönchaltorf ZH","64,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mönchaltorf sagen Nein zur Kostenbremse-Initiative. Mönchaltorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Mönchaltorf (ZH)","Les habitants de Mönchaltorf s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 64,2 pour cent de non. Mönchaltorf a rejeté l'initiative, tout comme son canton.","Mönchaltorf ZH","Gli abitanti di Mönchaltorf hanno respinto l'iniziativa per un freno ai costi del Centro con il 64,2 per cento di ""no"". Mönchaltorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schwerzenbach ZH","Nein zur Kostenbremse-Initiative in Schwerzenbach mit 67,7 Prozent Ablehnung. Schwerzenbach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Schwerzenbach (ZH)","A Schwerzenbach, les habitants disent non à 67,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Schwerzenbach a rejeté l'initiative, tout comme son canton.","Schwerzenbach ZH","Nel comune di Schwerzenbach, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,7 per cento di voti contrari. Schwerzenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Uster ZH","68 Prozent der Stimmbürgerinnen und Stimmbürger von Uster sagen Nein zur Kostenbremse-Initiative. Uster hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Uster (ZH)","Les habitants d'Uster s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 68 pour cent de non. Uster a rejeté l'initiative, tout comme son canton.","Uster ZH","Gli abitanti di Uster hanno respinto l'iniziativa per un freno ai costi del Centro con il 68 per cento di ""no"". Uster ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Volketswil ZH","Nein zur Kostenbremse-Initiative in Volketswil mit 63,3 Prozent Ablehnung. Volketswil hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Volketswil (ZH)","A Volketswil, les habitants disent non à 63,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Volketswil a rejeté l'initiative, tout comme son canton.","Volketswil ZH","Nel comune di Volketswil, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 63,3 per cento di voti contrari. Volketswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wangen-Brüttisellen ZH","Wangen-Brüttisellen hat die Kostenbremse-Initiative mit 68,8 Prozent abgelehnt. Wangen-Brüttisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wangen-Brüttisellen (ZH)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Wangen-Brüttisellen avec 68,8 pour cent de non. Wangen-Brüttisellen a rejeté l'initiative, tout comme son canton.","Wangen-Brüttisellen ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Wangen-Brüttisellen, dove ha riscosso il 68,8 per cento di ""no"". Wangen-Brüttisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Altikon ZH","In Altikon hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63,5 Prozent verworfen. Altikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Altikon (ZH)","A Altikon, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 63,5 pour cent des voix. Altikon a rejeté l'initiative, tout comme son canton.","Altikon ZH","A Altikon gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 63,5 per cento di voti a sfavore. Altikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Brütten ZH","In Brütten hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,9 Prozent verworfen. Brütten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Brütten (ZH)","A Brütten, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 72,9 pour cent des voix. Brütten a rejeté l'initiative, tout comme son canton.","Brütten ZH","A Brütten gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 72,9 per cento di voti a sfavore. Brütten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dägerlen ZH","Nein zur Kostenbremse-Initiative in Dägerlen mit 64 Prozent Ablehnung. Dägerlen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dägerlen (ZH)","A Dägerlen, les habitants disent non à 64 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Dägerlen a rejeté l'initiative, tout comme son canton.","Dägerlen ZH","Nel comune di Dägerlen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 64 per cento di voti contrari. Dägerlen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dättlikon ZH","Nein zur Kostenbremse-Initiative in Dättlikon: Mit 68,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Dättlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dättlikon (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Dättlikon avec 68,5 pour cent des suffrages. Dättlikon a rejeté l'initiative, tout comme son canton.","Dättlikon ZH","Gli elettori di Dättlikon si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 68,5 per cento di voti contrari. Dättlikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dinhard ZH","Nein zur Kostenbremse-Initiative in Dinhard mit 71,8 Prozent Ablehnung. Dinhard hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dinhard (ZH)","A Dinhard, les habitants disent non à 71,8 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Dinhard a rejeté l'initiative, tout comme son canton.","Dinhard ZH","Nel comune di Dinhard, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,8 per cento di voti contrari. Dinhard ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ellikon an der Thur ZH","Nein zur Kostenbremse-Initiative in Ellikon an der Thur mit 65 Prozent Ablehnung. Ellikon an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Ellikon an der Thur (ZH)","A Ellikon an der Thur, les habitants disent non à 65 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Ellikon an der Thur a rejeté l'initiative, tout comme son canton.","Ellikon an der Thur ZH","Nel comune di Ellikon an der Thur, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 65 per cento di voti contrari. Ellikon an der Thur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Elsau ZH","In Elsau hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 65,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Elsau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Elsau (ZH)","Les habitants d'Elsau rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 65,9 pour cent de non. Elsau a rejeté l'initiative, tout comme son canton.","Elsau ZH","I cittadini di Elsau hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,9 per cento di voti contrari. Elsau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hagenbuch ZH","In Hagenbuch hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 57,3 Prozent der abgegebenen Stimmzettel stand ein Nein.","Hagenbuch (ZH)","Les habitants de Hagenbuch rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 57,3 pour cent de non.","Hagenbuch ZH","I cittadini di Hagenbuch hanno respinto l'iniziativa per un freno ai costi del Centro con il 57,3 per cento di voti contrari."
"Hettlingen ZH","71,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hettlingen sagen Nein zur Kostenbremse-Initiative. Hettlingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hettlingen (ZH)","Les habitants de Hettlingen s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 71,7 pour cent de non. Hettlingen a rejeté l'initiative, tout comme son canton.","Hettlingen ZH","Gli abitanti di Hettlingen hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,7 per cento di ""no"". Hettlingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Neftenbach ZH","In Neftenbach hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 68,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Neftenbach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neftenbach (ZH)","Les habitants de Neftenbach rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 68,2 pour cent de non. Neftenbach a rejeté l'initiative, tout comme son canton.","Neftenbach ZH","I cittadini di Neftenbach hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,2 per cento di voti contrari. Neftenbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Pfungen ZH","63,6 Prozent der Stimmbürgerinnen und Stimmbürger von Pfungen sagen Nein zur Kostenbremse-Initiative. Pfungen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Pfungen (ZH)","Les habitants de Pfungen s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 63,6 pour cent de non. Pfungen a rejeté l'initiative, tout comme son canton.","Pfungen ZH","Gli abitanti di Pfungen hanno respinto l'iniziativa per un freno ai costi del Centro con il 63,6 per cento di ""no"". Pfungen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rickenbach ZH","Keine Mehrheit für die Kostenbremse-Initiative in Rickenbach ZH: Mit 688 Nein-Stimmen zu 311 Ja-Stimmen oder 68,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Rickenbach ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rickenbach (ZH)","C'est non à 68,9 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Rickenbach (ZH). Rickenbach (ZH) a rejeté l'initiative, tout comme son canton.","Rickenbach ZH","Il 68,9 per cento degli elettori di Rickenbach ZH ha respinto l'iniziativa per un freno ai costi del Centro. Rickenbach ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schlatt ZH","Nein zur Kostenbremse-Initiative in Schlatt ZH: Mit 66,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Schlatt ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Schlatt (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Schlatt (ZH) avec 66,9 pour cent des suffrages. Schlatt (ZH) a rejeté l'initiative, tout comme son canton.","Schlatt ZH","Gli elettori di Schlatt ZH si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 66,9 per cento di voti contrari. Schlatt ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Seuzach ZH","Nein zur Kostenbremse-Initiative in Seuzach mit 68,7 Prozent Ablehnung. Seuzach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Seuzach (ZH)","A Seuzach, les habitants disent non à 68,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Seuzach a rejeté l'initiative, tout comme son canton.","Seuzach ZH","Nel comune di Seuzach, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,7 per cento di voti contrari. Seuzach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Turbenthal ZH","In Turbenthal hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 60,9 Prozent verworfen. Turbenthal hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Turbenthal (ZH)","A Turbenthal, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 60,9 pour cent des voix. Turbenthal a rejeté l'initiative, tout comme son canton.","Turbenthal ZH","A Turbenthal gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 60,9 per cento di voti a sfavore. Turbenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Winterthur ZH","Keine Mehrheit für die Kostenbremse-Initiative in Winterthur: Mit 23'069 Nein-Stimmen zu 11'698 Ja-Stimmen oder 66,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Winterthur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winterthour (ZH)","C'est non à 66,4 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Winterthour. Winterthour a rejeté l'initiative, tout comme son canton.","Winterthur ZH","Il 66,4 per cento degli elettori di Winterthur ha respinto l'iniziativa per un freno ai costi del Centro. Winterthur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zell ZH","Nein zur Kostenbremse-Initiative in Zell ZH: Mit 62 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Zell ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Zell (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Zell (ZH) avec 62 pour cent des suffrages. Zell (ZH) a rejeté l'initiative, tout comme son canton.","Zell ZH","Gli elettori di Zell ZH si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 62 per cento di voti contrari. Zell ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
