"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Schongau LU","66,4 Prozent der Stimmbürgerinnen und Stimmbürger von Schongau sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Schongau hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Schongau (LU)","Les habitants de Schongau s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 66,4 pour cent de non. Schongau a rejeté l'initiative, tout comme son canton.","Schongau LU","Gli abitanti di Schongau hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 66,4 per cento di ""no"". Schongau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Adligenswil LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Adligenswil: Mit 1'601 Nein-Stimmen zu 522 Ja-Stimmen oder 75,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Adligenswil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Adligenswil (LU)","C'est non à 75,4 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Adligenswil. Adligenswil a rejeté l'initiative, tout comme son canton.","Adligenswil LU","Il 75,4 per cento degli elettori di Adligenswil ha respinto l'iniziativa per la libertà e l'integrità fisica. Adligenswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buchrain LU","Buchrain hat die ""Stopp-Impfpflicht""-Initiative mit 77,6 Prozent abgelehnt. Buchrain hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Buchrain (LU)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Buchrain avec 77,6 pour cent de non. Buchrain a rejeté l'initiative, tout comme son canton.","Buchrain LU","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Buchrain, dove ha riscosso il 77,6 per cento di ""no"". Buchrain ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dierikon LU","In Dierikon hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 75,7 Prozent verworfen. Dierikon hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Dierikon (LU)","A Dierikon, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 75,7 pour cent des voix. Dierikon a rejeté l'initiative, tout comme son canton.","Dierikon LU","A Dierikon gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 75,7 per cento di voti a sfavore. Dierikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ebikon LU","Ebikon hat die ""Stopp-Impfpflicht""-Initiative mit 74,8 Prozent abgelehnt. Ebikon hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Ebikon (LU)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Ebikon avec 74,8 pour cent de non. Ebikon a rejeté l'initiative, tout comme son canton.","Ebikon LU","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Ebikon, dove ha riscosso il 74,8 per cento di ""no"". Ebikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Gisikon LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Gisikon: Mit 77,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Gisikon hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Gisikon (LU)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Gisikon avec 77,9 pour cent des suffrages. Gisikon a rejeté l'initiative, tout comme son canton.","Gisikon LU","Gli elettori di Gisikon si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 77,9 per cento di voti contrari. Gisikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Greppen LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Greppen: Mit 281 Nein-Stimmen zu 105 Ja-Stimmen oder 72,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Greppen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Greppen (LU)","C'est non à 72,8 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Greppen. Greppen a rejeté l'initiative, tout comme son canton.","Greppen LU","Il 72,8 per cento degli elettori di Greppen ha respinto l'iniziativa per la libertà e l'integrità fisica. Greppen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Honau LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Honau: Mit 62,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Honau hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Honau (LU)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Honau avec 62,5 pour cent des suffrages. Honau a rejeté l'initiative, tout comme son canton.","Honau LU","Gli elettori di Honau si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 62,5 per cento di voti contrari. Honau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Horw LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Horw: Mit 4'213 Nein-Stimmen zu 1'096 Ja-Stimmen oder 79,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Horw hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Horw (LU)","C'est non à 79,4 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Horw. Horw a rejeté l'initiative, tout comme son canton.","Horw LU","Il 79,4 per cento degli elettori di Horw ha respinto l'iniziativa per la libertà e l'integrità fisica. Horw ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Kriens LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Kriens: Mit 78 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Kriens hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Kriens (LU)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Kriens avec 78 pour cent des suffrages. Kriens a rejeté l'initiative, tout comme son canton.","Kriens LU","Gli elettori di Kriens si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 78 per cento di voti contrari. Kriens ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Luzern LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Luzern mit 81,6 Prozent Ablehnung. Luzern hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Lucerne (LU)","A Lucerne, les habitants disent non à 81,6 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Lucerne a rejeté l'initiative, tout comme son canton.","Lucerna LU","Nel comune di Lucerna, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 81,6 per cento di voti contrari. Lucerna ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Malters LU","75,7 Prozent der Stimmbürgerinnen und Stimmbürger von Malters sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Malters hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Malters (LU)","Les habitants de Malters s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 75,7 pour cent de non. Malters a rejeté l'initiative, tout comme son canton.","Malters LU","Gli abitanti di Malters hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,7 per cento di ""no"". Malters ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Meggen LU","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Meggen sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Meggen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Meggen (LU)","Les habitants de Meggen s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 81,4 pour cent de non. Meggen a rejeté l'initiative, tout comme son canton.","Meggen LU","Gli abitanti di Meggen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 81,4 per cento di ""no"". Meggen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Meierskappel LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Meierskappel: Mit 317 Nein-Stimmen zu 107 Ja-Stimmen oder 74,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Meierskappel hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Meierskappel (LU)","C'est non à 74,8 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Meierskappel. Meierskappel a rejeté l'initiative, tout comme son canton.","Meierskappel LU","Il 74,8 per cento degli elettori di Meierskappel ha respinto l'iniziativa per la libertà e l'integrità fisica. Meierskappel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Root LU","76,2 Prozent der Stimmbürgerinnen und Stimmbürger von Root sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Root hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Root (LU)","Les habitants de Root s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 76,2 pour cent de non. Root a rejeté l'initiative, tout comme son canton.","Root LU","Gli abitanti di Root hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76,2 per cento di ""no"". Root ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schwarzenberg LU","69,5 Prozent der Stimmbürgerinnen und Stimmbürger von Schwarzenberg sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Schwarzenberg hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Schwarzenberg (LU)","Les habitants de Schwarzenberg s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 69,5 pour cent de non. Schwarzenberg a rejeté l'initiative, tout comme son canton.","Schwarzenberg LU","Gli abitanti di Schwarzenberg hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,5 per cento di ""no"". Schwarzenberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Udligenswil LU","75,2 Prozent der Stimmbürgerinnen und Stimmbürger von Udligenswil sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Udligenswil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Udligenswil (LU)","Les habitants d'Udligenswil s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 75,2 pour cent de non. Udligenswil a rejeté l'initiative, tout comme son canton.","Udligenswil LU","Gli abitanti di Udligenswil hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,2 per cento di ""no"". Udligenswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Vitznau LU","In Vitznau hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 69,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Vitznau hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Vitznau (LU)","Les habitants de Vitznau rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 69,8 pour cent de non. Vitznau a rejeté l'initiative, tout comme son canton.","Vitznau LU","I cittadini di Vitznau hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,8 per cento di voti contrari. Vitznau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Weggis LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Weggis: Mit 72,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Weggis hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Weggis (LU)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Weggis avec 72,7 pour cent des suffrages. Weggis a rejeté l'initiative, tout comme son canton.","Weggis LU","Gli elettori di Weggis si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 72,7 per cento di voti contrari. Weggis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Beromünster LU","73,5 Prozent der Stimmbürgerinnen und Stimmbürger von Beromünster sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Beromünster hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Beromünster (LU)","Les habitants de Beromünster s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 73,5 pour cent de non. Beromünster a rejeté l'initiative, tout comme son canton.","Beromünster LU","Gli abitanti di Beromünster hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,5 per cento di ""no"". Beromünster ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Büron LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Büron: Mit 413 Nein-Stimmen zu 206 Ja-Stimmen oder 66,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Büron hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Büron (LU)","C'est non à 66,7 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Büron. Büron a rejeté l'initiative, tout comme son canton.","Büron LU","Il 66,7 per cento degli elettori di Büron ha respinto l'iniziativa per la libertà e l'integrità fisica. Büron ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buttisholz LU","In Buttisholz hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 75,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Buttisholz hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Buttisholz (LU)","Les habitants de Buttisholz rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 75,4 pour cent de non. Buttisholz a rejeté l'initiative, tout comme son canton.","Buttisholz LU","I cittadini di Buttisholz hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,4 per cento di voti contrari. Buttisholz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eich LU","In Eich hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 72,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Eich hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Eich (LU)","Les habitants d'Eich rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 72,5 pour cent de non. Eich a rejeté l'initiative, tout comme son canton.","Eich LU","I cittadini di Eich hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,5 per cento di voti contrari. Eich ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Geuensee LU","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Geuensee: Mit 540 Nein-Stimmen zu 217 Ja-Stimmen oder 71,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Geuensee hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Geuensee (LU)","C'est non à 71,3 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Geuensee. Geuensee a rejeté l'initiative, tout comme son canton.","Geuensee LU","Il 71,3 per cento degli elettori di Geuensee ha respinto l'iniziativa per la libertà e l'integrità fisica. Geuensee ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grosswangen LU","Nein zur ""Stopp-Impfpflicht""-Initiative in Grosswangen: Mit 74,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Grosswangen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Grosswangen (LU)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Grosswangen avec 74,7 pour cent des suffrages. Grosswangen a rejeté l'initiative, tout comme son canton.","Grosswangen LU","Gli elettori di Grosswangen si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 74,7 per cento di voti contrari. Grosswangen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
