"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Boltigen BE","76,3 der Stimmbürgerinnen und Stimmbürger von Boltigen haben die Pensionskassenreform abgelehnt. Damit ist in Boltigen die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 64,1 Prozent.","Boltigen (BE)","Les habitants de Boltigen s'opposent à la réforme de la LPP par 76,3 pour cent des voix. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Boltigen à une adaptation du taux de conversion était alors de 64,1 pour cent.","Boltigen (BE)","Gli abitanti di Boltigen hanno respinto la riforma LPP con il 76,3 per cento di ""no"". Il rifiuto della riforma LPP a Boltigen si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 64,1 per cento dei cittadini."
"Lenk BE","61,1 Prozent der Stimmbürgerinnen und Stimmbürger in Lenk haben Ja gesagt zur Pensionskassenreform. Damit hat in Lenk seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64 Prozent ein Nein in die Urne gelegt.","Lenk (BE)","Les habitants de Lenk acceptent avec 61,1 pour cent de oui la réforme de la LPP. Avec ce résultat, Lenk bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 64 pour cent des voix.","Lenk (BE)","Il 61,1 per cento degli elettori di Lenk ha accolto la riforma LPP. Con questo risultato, Lenk si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 64 per cento dei voti contrari.
"
"St. Stephan BE","Mit 9'465 Ja zu 3'546 Nein hat sich St. Stephan für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 72,7 Prozent. Damit hat in St. Stephan seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,2 Prozent ein Nein in die Urne gelegt.","Saint-Etienne (BE)","Saint-Etienne dit oui à 72,7 pour cent à de la réforme de la LPP. Avec ce résultat, Saint-Etienne bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 53,2 pour cent des voix.","Saint-Etienne (BE)","Gli abitanti di Saint-Etienne hanno accolto la riforma LPP con il 72,7 per cento di ""sì"". Con questo risultato, Saint-Etienne si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 53,2 per cento dei voti contrari.
"
"Zweisimmen BE","71,6 Prozent der Stimmbürgerinnen und Stimmbürger von Zweisimmen haben sich gegen die Pensionskassenreform ausgesprochen. Damit ist in Zweisimmen die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 66,7 Prozent.","Zweisimmen (BE)","A Zweisimmen, les citoyens rejettent à 71,6 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Zweisimmen à une adaptation du taux de conversion était alors de 66,7 pour cent.","Zweisimmen (BE)","Nel comune di Zweisimmen, i cittadini hanno respinto la riforma LPP con il 71,6 per cento di voti contrari. Il rifiuto della riforma LPP a Zweisimmen si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 66,7 per cento dei cittadini."
"Gsteig BE","Ja zur Pensionskassenreform in Gsteig. Die Gemeinde hat Vorlage mit 81,8 Prozent der Stimmen angenommen. Damit hat in Gsteig seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59,7 Prozent ein Nein in die Urne gelegt.","Gsteig (BE)","Les habitants de Gsteig soutiennent à 81,8 pour cent la réforme de la LPP. Avec ce résultat, Gsteig bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 59,7 pour cent des voix.","Gsteig (BE)","Gli elettori di Gsteig si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 81,8 per cento di ""sì"". Con questo risultato, Gsteig si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 59,7 per cento dei voti contrari.
"
"Lauenen BE","86,3 Prozent der Stimmbürgerinnen und Stimmbürger in Lauenen haben Ja gesagt zur Pensionskassenreform. Damit hat in Lauenen seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,1 Prozent ein Nein in die Urne gelegt.","Lauenen (BE)","Les habitants de Lauenen acceptent avec 86,3 pour cent de oui la réforme de la LPP. Avec ce résultat, Lauenen bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 54,1 pour cent des voix.","Lauenen (BE)","Il 86,3 per cento degli elettori di Lauenen ha accolto la riforma LPP. Con questo risultato, Lauenen si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 54,1 per cento dei voti contrari.
"
"Saanen BE","Saanen hat die Pensionskassenreform mit 50,4 Prozent Nein-Stimmen verworfen. Damit hat die Ablehung in Saanen im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 53,2 Prozent.","Gessenay (BE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Gessenay. Ils ont refusé le texte à 50,4 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Gessenay avaient alors dit non à 53,2 pour cent à une adaptation du taux de conversion.","Gessenay (BE)","la riforma LPP è stata respinta a Gessenay, dove ha riscosso il 50,4 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 53,2 per cento degli abitanti di Gessenay aveva respinto un adeguamento dell'aliquota minima di conversione."
"Guggisberg BE","Mit 5'414 Ja zu 5'291 Nein hat sich Guggisberg für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 50,6 Prozent. Damit hat in Guggisberg seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,6 Prozent ein Nein in die Urne gelegt.","Guggisberg (BE)","Guggisberg dit oui à 50,6 pour cent à de la réforme de la LPP. Avec ce résultat, Guggisberg bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 70,6 pour cent des voix.","Guggisberg (BE)","Gli abitanti di Guggisberg hanno accolto la riforma LPP con il 50,6 per cento di ""sì"". Con questo risultato, Guggisberg si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 70,6 per cento dei voti contrari.
"
"Rüschegg BE","Rüschegg ist gegen die Pensionskassenreform: Die Gemeinde hat die Vorlage mit 56,5 Prozent Nein verworfen. Damit hat die Ablehung in Rüschegg im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 76,3 Prozent.","Rüschegg (BE)","La réforme de la LPP est refusée à 56,5 pour cent à Rüschegg. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Rüschegg avaient alors dit non à 76,3 pour cent à une adaptation du taux de conversion.","Rüschegg (BE)","I cittadini di Rüschegg hanno respinto la riforma LPP con il 56,5 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 76,3 per cento degli abitanti di Rüschegg aveva respinto un adeguamento dell'aliquota minima di conversione."
"Schwarzenburg BE","77 der Stimmbürgerinnen und Stimmbürger von Schwarzenburg haben die Pensionskassenreform abgelehnt. Damit ist in Schwarzenburg die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 71,9 Prozent.","Schwarzenburg (BE)","Les habitants de Schwarzenburg s'opposent à la réforme de la LPP par 77 pour cent des voix. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Schwarzenburg à une adaptation du taux de conversion était alors de 71,9 pour cent.","Schwarzenburg (BE)","Gli abitanti di Schwarzenburg hanno respinto la riforma LPP con il 77 per cento di ""no"". Il rifiuto della riforma LPP a Schwarzenburg si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 71,9 per cento dei cittadini."
"Belp BE","Die Pensionskassenreform ist in Belp mit 69,5 Prozent der Stimmen angenommen worden. Damit hat in Belp seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,2 Prozent ein Nein in die Urne gelegt.","Belp (BE)","La réforme de la LPP est approuvée à Belp par 69,5 pour cent des votants. Avec ce résultat, Belp bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,2 pour cent des voix.","Belp (BE)","A Belp gli abitanti hanno accolto la riforma LPP con il 69,5 per cento di ""sì"". Con questo risultato, Belp si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,2 per cento dei voti contrari.
"
"Burgistein BE","In Burgistein ist die Pensionskassenreform mit 63,1 Prozent gescheitert. Damit hat die Ablehung in Burgistein im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 71,7 Prozent.","Burgistein (BE)","La réforme de la LPP n'a pas convaincu à Burgistein. Les citoyens de la commune ont refusé le texte à 63,1 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Burgistein avaient alors dit non à 71,7 pour cent à une adaptation du taux de conversion.","Burgistein (BE)","Il 63,1 per cento degli elettori di Burgistein ha respinto la riforma LPP. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 71,7 per cento degli abitanti di Burgistein aveva respinto un adeguamento dell'aliquota minima di conversione."
"Gerzensee BE","Gerzensee ist gegen die Pensionskassenreform: Die Gemeinde hat die Vorlage mit 63,9 Prozent Nein verworfen. Damit hat die Ablehung in Gerzensee im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 67,3 Prozent.","Gerzensee (BE)","La réforme de la LPP est refusée à 63,9 pour cent à Gerzensee. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Gerzensee avaient alors dit non à 67,3 pour cent à une adaptation du taux de conversion.","Gerzensee (BE)","I cittadini di Gerzensee hanno respinto la riforma LPP con il 63,9 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 67,3 per cento degli abitanti di Gerzensee aveva respinto un adeguamento dell'aliquota minima di conversione."
"Gurzelen BE","Mit 8'374 Nein zu 5'406 Ja haben die Stimmbürgerinnen und Stimmbürger von Gurzelen die Pensionskassenreform abgelehnt. Das sind 60,8 Prozent. Damit hat die Ablehung in Gurzelen im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 75,8 Prozent.","Gurzelen (BE)","La population de Gurzelen rejette à 60,8 pour cent des voix la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Gurzelen avaient alors dit non à 75,8 pour cent à une adaptation du taux de conversion.","Gurzelen (BE)","A Gurzelen gli abitanti si sono opposti alla riforma LPP con il 60,8 per cento di voti a sfavore. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 75,8 per cento degli abitanti di Gurzelen aveva respinto un adeguamento dell'aliquota minima di conversione."
"Jaberg BE","Jaberg hat die Pensionskassenreform mit 85,5 Prozent Nein-Stimmen verworfen. Wegen der Veränderung der Gemeindestruktur ist ein Vergleich mit der Abstimmung vor 7. Juni 2010 über die berufliche Vorsorge in Jaberg nicht möglich.","Jaberg (BE)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Jaberg. Ils ont refusé le texte à 85,5 pour cent. Il n'est pas possible de comparer les résultats de cette votation à ceux du 7 juin 2010 sur l'adaption du taux de conversion en raison de changements dans la structure de la commune de Jaberg.","Jaberg (BE)","la riforma LPP è stata respinta a Jaberg, dove ha riscosso il 85,5 per cento di ""no"". Non è possibile confrontare i risultati di questa votazione con quelli del 7 giugno 2010 sull'adeguamento dell'aliquota minima di conversione a causa di cambiamenti nella struttura del comune di Jaberg.
"
"Kaufdorf BE","53,2 Prozent der Stimmbürgerinnen und Stimmbürger in Kaufdorf haben Ja gesagt zur Pensionskassenreform. Damit hat in Kaufdorf seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 76,2 Prozent ein Nein in die Urne gelegt.","Kaufdorf (BE)","Les habitants de Kaufdorf acceptent avec 53,2 pour cent de oui la réforme de la LPP. Avec ce résultat, Kaufdorf bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 76,2 pour cent des voix.","Kaufdorf (BE)","Il 53,2 per cento degli elettori di Kaufdorf ha accolto la riforma LPP. Con questo risultato, Kaufdorf si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 76,2 per cento dei voti contrari.
"
"Kehrsatz BE","73 Prozent der Stimmbürgerinnen und Stimmbürger von Kehrsatz haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Kehrsatz seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68,4 Prozent ein Nein in die Urne gelegt.","Kehrsatz (BE)","A Kehrsatz, les habitants disent oui à  73 pour cent à la réforme de la LPP. Avec ce résultat, Kehrsatz bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 68,4 pour cent des voix.","Kehrsatz (BE)","Nel comune di Kehrsatz, i cittadini hanno accolto la riforma LPP con il 73 per cento di voti favorevoli. Con questo risultato, Kehrsatz si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 68,4 per cento dei voti contrari.
"
"Kirchdorf BE","Kirchdorf BE hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 99,5 Prozent zu. Damit hat in Kirchdorf BE seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 65,1 Prozent ein Nein in die Urne gelegt.","Kirchdorf (BE)","La réforme de la LPP passe la rampe avec 99,5 pour cent de oui à Kirchdorf (BE). Avec ce résultat, Kirchdorf (BE) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,1 pour cent des voix.","Kirchdorf (BE)","la riforma LPP è stata accolta a Kirchdorf BE, dove ha riscosso il 99,5 per cento di voti a favore. Con questo risultato, Kirchdorf BE si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 65,1 per cento dei voti contrari.
"
