"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Niederbipp BE","In Niederbipp hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 59,8 Prozent verworfen. Niederbipp hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Niederbipp (BE)","A Niederbipp, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 59,8 pour cent des voix. Niederbipp a rejeté l'initiative, tout comme son canton.","Niederbipp BE","A Niederbipp gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 59,8 per cento di voti a sfavore. Niederbipp ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederönz BE","57,7 Prozent der Stimmbürgerinnen und Stimmbürger von Niederönz sagen Nein zur Prämienentlastungsinitiative. Niederönz hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Niederönz (BE)","Les habitants de Niederönz s'opposent à l'initiative ""d'allègement des primes"" du PS avec 57,7 pour cent de non. Niederönz a rejeté l'initiative, tout comme son canton.","Niederönz BE","Gli abitanti di Niederönz hanno respinto l'iniziativa per premi meno onerosi del PS con il 57,7 per cento di ""no"". Niederönz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberbipp BE","In Oberbipp hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 59,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberbipp hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Oberbipp (BE)","Les habitants d'Oberbipp rejettent l'initiative ""d'allègement des primes"" du PS avec 59,8 pour cent de non. Oberbipp a rejeté l'initiative, tout comme son canton.","Oberbipp BE","I cittadini di Oberbipp hanno respinto l'iniziativa per premi meno onerosi del PS con il 59,8 per cento di voti contrari. Oberbipp ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ochlenberg BE","In Ochlenberg hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 69,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Ochlenberg hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Ochlenberg (BE)","Les habitants d'Ochlenberg rejettent l'initiative ""d'allègement des primes"" du PS avec 69,5 pour cent de non. Ochlenberg a rejeté l'initiative, tout comme son canton.","Ochlenberg BE","I cittadini di Ochlenberg hanno respinto l'iniziativa per premi meno onerosi del PS con il 69,5 per cento di voti contrari. Ochlenberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rumisberg BE","Nein zur Prämienentlastungsinitiative in Rumisberg: Mit 132 Nein- zu 53 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 71,4 Prozent. Rumisberg hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Rumisberg (BE)","L'initiative ""d'allègement des primes"" du PS échoue à Rumisberg avec 71,4 pour cent des suffrages. Rumisberg a rejeté l'initiative, tout comme son canton.","Rumisberg BE","Gli elettori di Rumisberg si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 71,4 per cento di voti contrari. Rumisberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Seeberg BE","In Seeberg hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,9 Prozent verworfen. Seeberg hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Seeberg (BE)","A Seeberg, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 65,9 pour cent des voix. Seeberg a rejeté l'initiative, tout comme son canton.","Seeberg BE","A Seeberg gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 65,9 per cento di voti a sfavore. Seeberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Thörigen BE","Thörigen hat die Prämienentlastungsinitiative mit 63,9 Prozent abgelehnt. Thörigen hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Thörigen (BE)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Thörigen avec 63,9 pour cent de non. Thörigen a rejeté l'initiative, tout comme son canton.","Thörigen BE","L'iniziativa per premi meno onerosi del PS è stata respinta a Thörigen, dove ha riscosso il 63,9 per cento di ""no"". Thörigen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Walliswil bei Niederbipp BE","Walliswil bei Niederbipp sagt Nein zur Prämienentlastungsinitiative: Mit 47 Nein- zu 38 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Walliswil bei Niederbipp hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Walliswil bei Niederbipp (BE)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Walliswil bei Niederbipp. Les électeurs de cette petite commune sont 47 à refuser le texte et 38 à l'approuver. Walliswil bei Niederbipp a rejeté l'initiative, tout comme son canton.","Walliswil bei Niederbipp BE","L'iniziativa per premi meno onerosi del PS non ha passato la prova delle urne a Walliswil bei Niederbipp, dove è stata respinta con 47 voti contro i 38 a favore. Walliswil bei Niederbipp ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Walliswil bei Wangen BE","Nein zur Prämienentlastungsinitiative in Walliswil bei Wangen: Mit 110 Nein- zu 93 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 54,2 Prozent. Walliswil bei Wangen hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Walliswil bei Wangen (BE)","L'initiative ""d'allègement des primes"" du PS échoue à Walliswil bei Wangen avec 54,2 pour cent des suffrages. Walliswil bei Wangen a rejeté l'initiative, tout comme son canton.","Walliswil bei Wangen BE","Gli elettori di Walliswil bei Wangen si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 54,2 per cento di voti contrari. Walliswil bei Wangen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wangen an der Aare BE","Nein zur Prämienentlastungsinitiative in Wangen an der Aare: Mit 504 Nein- zu 295 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 63,1 Prozent. Wangen an der Aare hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Wangen an der Aare (BE)","L'initiative ""d'allègement des primes"" du PS échoue à Wangen an der Aare avec 63,1 pour cent des suffrages. Wangen an der Aare a rejeté l'initiative, tout comme son canton.","Wangen an der Aare BE","Gli elettori di Wangen an der Aare si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 63,1 per cento di voti contrari. Wangen an der Aare ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wiedlisbach BE","Nein zur Prämienentlastungsinitiative in Wiedlisbach: Mit 359 Nein- zu 233 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 60,6 Prozent. Wiedlisbach hat damit gleich wie der Kanton Bern Nein gesagt zu dieser Vorlage.","Wiedlisbach (BE)","L'initiative ""d'allègement des primes"" du PS échoue à Wiedlisbach avec 60,6 pour cent des suffrages. Wiedlisbach a rejeté l'initiative, tout comme son canton.","Wiedlisbach BE","Gli elettori di Wiedlisbach si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 60,6 per cento di voti contrari. Wiedlisbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Doppleschwand LU","Nein zur Prämienentlastungsinitiative in Doppleschwand: Mit 229 Nein- zu 74 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 75,6 Prozent. Doppleschwand hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Doppleschwand (LU)","L'initiative ""d'allègement des primes"" du PS échoue à Doppleschwand avec 75,6 pour cent des suffrages. Doppleschwand a rejeté l'initiative, tout comme son canton.","Doppleschwand LU","Gli elettori di Doppleschwand si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 75,6 per cento di voti contrari. Doppleschwand ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Entlebuch LU","In Entlebuch hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 80,9 Prozent verworfen. Entlebuch hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Luzern.","Entlebuch (LU)","A Entlebuch, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 80,9 pour cent des voix. Le plus fort pourcentage de non du canton de Lucerne a été obtenu à Entlebuch.","Entlebuch LU","A Entlebuch gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 80,9 per cento di voti a sfavore. Il maggior numero di ""no"" nel canton Lucerna è stato ottenuto a Entlebuch."
"Flühli LU","Nein zur Prämienentlastungsinitiative in Flühli. Die Gemeinde hat die Vorlage mit 75,7 Prozent abgelehnt. Flühli hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Flühli (LU)","A Flühli, les habitants disent non à 75,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Flühli a rejeté l'initiative, tout comme son canton.","Flühli LU","Nel comune di Flühli, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 75,7 per cento di voti contrari. Flühli ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hasle LU","72,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU sagen Nein zur Prämienentlastungsinitiative. Hasle LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Hasle (LU)","Les habitants de Hasle (LU) s'opposent à l'initiative ""d'allègement des primes"" du PS avec 72,5 pour cent de non. Hasle (LU) a rejeté l'initiative, tout comme son canton.","Hasle LU","Gli abitanti di Hasle LU hanno respinto l'iniziativa per premi meno onerosi del PS con il 72,5 per cento di ""no"". Hasle LU ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Romoos LU","Nein zur Prämienentlastungsinitiative in Romoos. Die Gemeinde hat die Vorlage mit 66,1 Prozent abgelehnt. Romoos hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Romoos (LU)","A Romoos, les habitants disent non à 66,1 pour cent à l'initiative ""d'allègement des primes"" du PS. Romoos a rejeté l'initiative, tout comme son canton.","Romoos LU","Nel comune di Romoos, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 66,1 per cento di voti contrari. Romoos ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schüpfheim LU","Schüpfheim hat die Prämienentlastungsinitiative mit 75,2 Prozent abgelehnt. Schüpfheim hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Schüpfheim (LU)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Schüpfheim avec 75,2 pour cent de non. Schüpfheim a rejeté l'initiative, tout comme son canton.","Schüpfheim LU","L'iniziativa per premi meno onerosi del PS è stata respinta a Schüpfheim, dove ha riscosso il 75,2 per cento di ""no"". Schüpfheim ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Werthenstein LU","In Werthenstein hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,5 Prozent verworfen. Werthenstein hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Werthenstein (LU)","A Werthenstein, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 70,5 pour cent des voix. Werthenstein a rejeté l'initiative, tout comme son canton.","Werthenstein LU","A Werthenstein gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 70,5 per cento di voti a sfavore. Werthenstein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Escholzmatt-Marbach LU","Escholzmatt-Marbach hat die Prämienentlastungsinitiative mit 74,2 Prozent abgelehnt. Escholzmatt-Marbach hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Escholzmatt-Marbach (LU)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Escholzmatt-Marbach avec 74,2 pour cent de non. Escholzmatt-Marbach a rejeté l'initiative, tout comme son canton.","Escholzmatt-Marbach LU","L'iniziativa per premi meno onerosi del PS è stata respinta a Escholzmatt-Marbach, dove ha riscosso il 74,2 per cento di ""no"". Escholzmatt-Marbach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Aesch LU","Aesch LU hat die Prämienentlastungsinitiative mit 73,6 Prozent abgelehnt. Aesch LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Aesch (LU)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Aesch (LU) avec 73,6 pour cent de non. Aesch (LU) a rejeté l'initiative, tout comme son canton.","Aesch LU","L'iniziativa per premi meno onerosi del PS è stata respinta a Aesch LU, dove ha riscosso il 73,6 per cento di ""no"". Aesch LU ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ballwil LU","Ballwil hat die Prämienentlastungsinitiative mit 72,7 Prozent abgelehnt. Ballwil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Ballwil (LU)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Ballwil avec 72,7 pour cent de non. Ballwil a rejeté l'initiative, tout comme son canton.","Ballwil LU","L'iniziativa per premi meno onerosi del PS è stata respinta a Ballwil, dove ha riscosso il 72,7 per cento di ""no"". Ballwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Emmen LU","Keine Mehrheit für die Prämienentlastungsinitiative in Emmen: Mit 3'556 Nein-Stimmen zu 2'327 Ja-Stimmen oder 60,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Emmen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Emmen (LU)","C'est non à 60,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Emmen. Emmen a rejeté l'initiative, tout comme son canton.","Emmen LU","Il 60,4 per cento degli elettori di Emmen ha respinto l'iniziativa per premi meno onerosi del PS. Emmen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Ermensee LU","In Ermensee hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,6 Prozent verworfen. Ermensee hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Ermensee (LU)","A Ermensee, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 68,6 pour cent des voix. Ermensee a rejeté l'initiative, tout comme son canton.","Ermensee LU","A Ermensee gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 68,6 per cento di voti a sfavore. Ermensee ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eschenbach LU","Nein zur Prämienentlastungsinitiative in Eschenbach LU. Die Gemeinde hat die Vorlage mit 68,8 Prozent abgelehnt. Eschenbach LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Eschenbach (LU)","A Eschenbach (LU), les habitants disent non à 68,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Eschenbach (LU) a rejeté l'initiative, tout comme son canton.","Eschenbach LU","Nel comune di Eschenbach LU, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,8 per cento di voti contrari. Eschenbach LU ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
