"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Grindelwald BE","Ja zum Stromgesetz in Grindelwald: Mit 55,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Grindelwald hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Grindelwald (BE)","Les habitants de Grindelwald approuvent la loi sur l'électricité avec 55,5 pour cent des voix. Grindelwald a approuvé la loi, tout comme son canton.","Grindelwald BE","Gli abitanti di Grindelwald hanno accolto la legge sull'approvvigionamento elettrico con il 55,5 per cento di ""sì"". Grindelwald ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gsteigwiler BE","52,7 Prozent der Abstimmenden in der Gemeinde Gsteigwiler haben Ja gesagt zum Stromgesetz. Gsteigwiler hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Gsteigwiler (BE)","C'est oui à 52,7 pour cent à la loi sur l'électricité à Gsteigwiler. Gsteigwiler a approuvé la loi, tout comme son canton.","Gsteigwiler BE","Il 52,7 per cento degli elettori di Gsteigwiler ha accolto la legge sull'approvvigionamento elettrico. Gsteigwiler ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gündlischwand BE","Mit 55 Ja- zu 42 Nein-Stimmen hat Gündlischwand das Stromgesetz angenommen. Gündlischwand hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Gündlischwand (BE)","La loi sur l'électricité est acceptée à Gündlischwand. Les électeurs de cette petite commune sont 55 à y dire oui, contre 42 à s'y opposer. Gündlischwand a approuvé la loi, tout comme son canton.","Gündlischwand BE","La legge sull'approvvigionamento elettrico è stata accolta dagli elettori di Gündlischwand, dove i voti a favore sono stati 55 e quelli contrari 42. Gündlischwand ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Habkern BE","Die Gemeinde Habkern hat das Stromgesetz mit 55,1 Prozent Ja-Stimmen angenommen. Habkern hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Habkern (BE)","Les habitants de Habkern acceptent la loi sur l'électricité avec 55,1 pour cent de oui. Habkern a approuvé la loi, tout comme son canton.","Habkern BE","I cittadini di Habkern hanno accolto la legge sull'approvvigionamento elettrico con il 55,1 per cento di voti a favore. Habkern ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hofstetten bei Brienz BE","Ja zum Stromgesetz in Hofstetten bei Brienz. Die Gemeinde hat die Vorlage mit 56,7 Prozent der Stimmen angenommen. Hofstetten bei Brienz hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Hofstetten bei Brienz (BE)","La loi sur l'électricité passe la rampe à Hofstetten bei Brienz avec 56,7 pour cent de oui. Hofstetten bei Brienz a approuvé la loi, tout comme son canton.","Hofstetten bei Brienz BE","La legge sull'approvvigionamento elettrico è stata accolta a Hofstetten bei Brienz, dove ha riscosso il 56,7 per cento di voti a favore. Hofstetten bei Brienz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Interlaken BE","70 Prozent der Abstimmenden in der Gemeinde Interlaken haben Ja gesagt zum Stromgesetz. Interlaken hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Interlaken (BE)","C'est oui à 70 pour cent à la loi sur l'électricité à Interlaken. Interlaken a approuvé la loi, tout comme son canton.","Interlaken BE","Il 70 per cento degli elettori di Interlaken ha accolto la legge sull'approvvigionamento elettrico. Interlaken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Iseltwald BE","Die Gemeinde Iseltwald hat das Stromgesetz mit 57,6 Prozent angenommen. Iseltwald hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Iseltwald (BE)","A Iseltwald, les habitants disent oui à 57,6 pour cent à la loi sur l'électricité. Iseltwald a approuvé la loi, tout comme son canton.","Iseltwald BE","Nel comune di Iseltwald, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 57,6 per cento di voti favorevoli. Iseltwald ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lauterbrunnen BE","56,8 Prozent der Stimmbürgerinnen und Stimmbürger von Lauterbrunnen haben das Stromgesetz angenommen. Lauterbrunnen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Lauterbrunnen (BE)","Les électeurs de Lauterbrunnen valident la loi sur l'électricité avec 56,8 pour cent des voix. Lauterbrunnen a approuvé la loi, tout comme son canton.","Lauterbrunnen BE","Gli elettori di Lauterbrunnen si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 56,8 per cento di ""sì"". Lauterbrunnen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Leissigen BE","Die Gemeinde Leissigen hat das Stromgesetz mit 59 Prozent Ja-Stimmen angenommen. Leissigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Leissigen (BE)","Les habitants de Leissigen acceptent la loi sur l'électricité avec 59 pour cent de oui. Leissigen a approuvé la loi, tout comme son canton.","Leissigen BE","I cittadini di Leissigen hanno accolto la legge sull'approvvigionamento elettrico con il 59 per cento di voti a favore. Leissigen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lütschental BE","Mit 42 Ja- zu 28 Nein-Stimmen hat Lütschental das Stromgesetz angenommen. Lütschental hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Lütschental (BE)","La loi sur l'électricité est acceptée à Lütschental. Les électeurs de cette petite commune sont 42 à y dire oui, contre 28 à s'y opposer. Lütschental a approuvé la loi, tout comme son canton.","Lütschental BE","La legge sull'approvvigionamento elettrico è stata accolta dagli elettori di Lütschental, dove i voti a favore sono stati 42 e quelli contrari 28. Lütschental ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Matten bei Interlaken BE","Die Gemeinde Matten bei Interlaken hat das Stromgesetz mit 68,7 Prozent Ja-Stimmen angenommen. Matten bei Interlaken hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Matten bei Interlaken (BE)","Les habitants de Matten bei Interlaken acceptent la loi sur l'électricité avec 68,7 pour cent de oui. Matten bei Interlaken a approuvé la loi, tout comme son canton.","Matten bei Interlaken BE","I cittadini di Matten bei Interlaken hanno accolto la legge sull'approvvigionamento elettrico con il 68,7 per cento di voti a favore. Matten bei Interlaken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Niederried bei Interlaken BE","57,5 Prozent der Stimmbürgerinnen und Stimmbürger von Niederried bei Interlaken haben das Stromgesetz angenommen. Niederried bei Interlaken hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Niederried bei Interlaken (BE)","Les électeurs de Niederried bei Interlaken valident la loi sur l'électricité avec 57,5 pour cent des voix. Niederried bei Interlaken a approuvé la loi, tout comme son canton.","Niederried bei Interlaken BE","Gli elettori di Niederried bei Interlaken si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 57,5 per cento di ""sì"". Niederried bei Interlaken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oberried am Brienzersee BE","In Oberried am Brienzersee hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 69,5 Prozent angenommen. Oberried am Brienzersee hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Oberried am Brienzersee (BE)","A Oberried am Brienzersee, les habitants sont favorables à la loi sur l'électricité avec 69,5 pour cent des suffrages. Oberried am Brienzersee a approuvé la loi, tout comme son canton.","Oberried am Brienzersee BE","A Oberried am Brienzersee gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 69,5 per cento di ""sì"". Oberried am Brienzersee ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Ringgenberg BE","61,7 Prozent der Stimmbürgerinnen und Stimmbürger von Ringgenberg BE haben das Stromgesetz angenommen. Ringgenberg BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Ringgenberg (BE)","Les électeurs de Ringgenberg (BE) valident la loi sur l'électricité avec 61,7 pour cent des voix. Ringgenberg (BE) a approuvé la loi, tout comme son canton.","Ringgenberg BE","Gli elettori di Ringgenberg BE si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 61,7 per cento di ""sì"". Ringgenberg BE ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saxeten BE","Mit 16 Ja- zu 14 Nein-Stimmen hat Saxeten das Stromgesetz angenommen. Saxeten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Saxeten (BE)","La loi sur l'électricité est acceptée à Saxeten. Les électeurs de cette petite commune sont 16 à y dire oui, contre 14 à s'y opposer. Saxeten a approuvé la loi, tout comme son canton.","Saxeten BE","La legge sull'approvvigionamento elettrico è stata accolta dagli elettori di Saxeten, dove i voti a favore sono stati 16 e quelli contrari 14. Saxeten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Schwanden bei Brienz BE","In Schwanden bei Brienz hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,8 Prozent angenommen. Schwanden bei Brienz hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Schwanden bei Brienz (BE)","A Schwanden bei Brienz, les habitants sont favorables à la loi sur l'électricité avec 66,8 pour cent des suffrages. Schwanden bei Brienz a approuvé la loi, tout comme son canton.","Schwanden bei Brienz BE","A Schwanden bei Brienz gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 66,8 per cento di ""sì"". Schwanden bei Brienz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Unterseen BE","Ja zum Stromgesetz in Unterseen: Mit 63,7 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Unterseen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Unterseen (BE)","Les habitants d'Unterseen approuvent la loi sur l'électricité avec 63,7 pour cent des voix. Unterseen a approuvé la loi, tout comme son canton.","Unterseen BE","Gli abitanti di Unterseen hanno accolto la legge sull'approvvigionamento elettrico con il 63,7 per cento di ""sì"". Unterseen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Wilderswil BE","Ja zum Stromgesetz in Wilderswil: Mit 59,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Wilderswil hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Wilderswil (BE)","Les habitants de Wilderswil approuvent la loi sur l'électricité avec 59,3 pour cent des voix. Wilderswil a approuvé la loi, tout comme son canton.","Wilderswil BE","Gli abitanti di Wilderswil hanno accolto la legge sull'approvvigionamento elettrico con il 59,3 per cento di ""sì"". Wilderswil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Arni BE","54,4 Prozent der Abstimmenden in der Gemeinde Arni BE haben Ja gesagt zum Stromgesetz. Arni BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Arni (BE)","C'est oui à 54,4 pour cent à la loi sur l'électricité à Arni (BE). Arni (BE) a approuvé la loi, tout comme son canton.","Arni BE","Il 54,4 per cento degli elettori di Arni BE ha accolto la legge sull'approvvigionamento elettrico. Arni BE ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Biglen BE","74,5 Prozent der Abstimmenden in der Gemeinde Biglen haben Ja gesagt zum Stromgesetz. Biglen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Biglen (BE)","C'est oui à 74,5 pour cent à la loi sur l'électricité à Biglen. Biglen a approuvé la loi, tout comme son canton.","Biglen BE","Il 74,5 per cento degli elettori di Biglen ha accolto la legge sull'approvvigionamento elettrico. Biglen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bowil BE","Ja zum Stromgesetz in Bowil: Mit 62,6 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Bowil hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Bowil (BE)","Les habitants de Bowil approuvent la loi sur l'électricité avec 62,6 pour cent des voix. Bowil a approuvé la loi, tout comme son canton.","Bowil BE","Gli abitanti di Bowil hanno accolto la legge sull'approvvigionamento elettrico con il 62,6 per cento di ""sì"". Bowil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Brenzikofen BE","Ja zum Stromgesetz in Brenzikofen. Die Gemeinde hat die Vorlage mit 60,7 Prozent der Stimmen angenommen. Brenzikofen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Brenzikofen (BE)","La loi sur l'électricité passe la rampe à Brenzikofen avec 60,7 pour cent de oui. Brenzikofen a approuvé la loi, tout comme son canton.","Brenzikofen BE","La legge sull'approvvigionamento elettrico è stata accolta a Brenzikofen, dove ha riscosso il 60,7 per cento di voti a favore. Brenzikofen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Freimettigen BE","65,4 Prozent der Stimmbürgerinnen und Stimmbürger von Freimettigen haben das Stromgesetz angenommen. Freimettigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Freimettigen (BE)","Les électeurs de Freimettigen valident la loi sur l'électricité avec 65,4 pour cent des voix. Freimettigen a approuvé la loi, tout comme son canton.","Freimettigen BE","Gli elettori di Freimettigen si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 65,4 per cento di ""sì"". Freimettigen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grosshöchstetten BE","Ja zum Stromgesetz in Grosshöchstetten: Mit 71,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Grosshöchstetten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Grosshöchstetten (BE)","Les habitants de Grosshöchstetten approuvent la loi sur l'électricité avec 71,9 pour cent des voix. Grosshöchstetten a approuvé la loi, tout comme son canton.","Grosshöchstetten BE","Gli abitanti di Grosshöchstetten hanno accolto la legge sull'approvvigionamento elettrico con il 71,9 per cento di ""sì"". Grosshöchstetten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Häutligen BE","Ja zum Stromgesetz in Häutligen: Mit 59,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Häutligen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Häutligen (BE)","Les habitants de Häutligen approuvent la loi sur l'électricité avec 59,2 pour cent des voix. Häutligen a approuvé la loi, tout comme son canton.","Häutligen BE","Gli abitanti di Häutligen hanno accolto la legge sull'approvvigionamento elettrico con il 59,2 per cento di ""sì"". Häutligen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Herbligen BE","Die Gemeinde Herbligen hat das Stromgesetz mit 69,1 Prozent angenommen. Herbligen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Herbligen (BE)","A Herbligen, les habitants disent oui à 69,1 pour cent à la loi sur l'électricité. Herbligen a approuvé la loi, tout comme son canton.","Herbligen BE","Nel comune di Herbligen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 69,1 per cento di voti favorevoli. Herbligen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Kiesen BE","Die Gemeinde Kiesen hat das Stromgesetz mit 66,6 Prozent angenommen. Kiesen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Kiesen (BE)","A Kiesen, les habitants disent oui à 66,6 pour cent à la loi sur l'électricité. Kiesen a approuvé la loi, tout comme son canton.","Kiesen BE","Nel comune di Kiesen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 66,6 per cento di voti favorevoli. Kiesen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
